DBG:..\SRC\or_mw.c:85:proc_read_fifo(): Read FIFO Size=2056 from address 0x10000
DBG:..\SRC\or_mw.c:570:or_ez_IQ_mode(): Frame Interval=6819ms
40 01 02 00 FE 49 00 65 FB D8 FE EB FD 86 01 A7 
00 37 FF 7D FD AB 01 12 FB 13 FE 93 FD 11 02 19 
FF B9 FF F1 FD 70 01 BD FA 6F FE 99 FC E7 02 68 
FF 84 00 39 FD 96 02 22 FA 15 FE AB FD 06 02 A9 
frameEnd FIFO Pos=2052
Rx channel: 0xF
Chirp number: 1
Chirp points: 128
Bandwidth_MHz: 6800
Chirp time_us: 55
FS_IQ_KHz: 2500.000000
IQ_DATA_START==================================
Chrip_01==================================
RX1==============================================
-439,101
-597,274
-656,445
-618,546
-529,594
-435,601
-344,617
-228,642
-73,646
66,611
183,554
272,512
343,494
434,457
546,396
639,319
695,239
770,173
838,115
872,39
900,-58
919,-90
938,-160
958,-247
969,-320
947,-402
962,-457
985,-514
972,-609
951,-706
903,-772
858,-812
838,-862
819,-905
768,-959
738,-1019
715,-1077
710,-1166
690,-1271
638,-1371
531,-1494
427,-1585
294,-1690
131,-1777
-58,-1852
-253,-1874
-450,-1869
-635,-1865
-826,-1838
-1041,-1741
-1199,-1568
-1309,-1411
-1376,-1277
-1472,-1160
-1557,-1042
-1608,-876
-1622,-707
-1616,-561
-1628,-441
-1621,-295
-1621,-175
-1612,-65
-1575,72
-1521,256
-1475,411
-1402,553
-1294,710
-1134,850
-969,942
-815,1036
-647,1114
-468,1160
-268,1192
-57,1195
138,1182
345,1170
567,1071
755,904
880,757
985,591
1056,400
1115,174
1133,-40
1099,-227
1022,-410
965,-592
870,-770
728,-950
557,-1054
386,-1140
199,-1229
15,-1321
-262,-1369
-553,-1300
-784,-1121
-922,-910
-1003,-732
-1037,-548
-1007,-306
-910,-110
-833,-27
-743,11
-652,49
-567,94
-489,84
-454,5
-468,-61
-580,-94
-690,-61
-768,16
-804,129
-829,220
-888,346
-879,494
-834,630
-809,784
-752,944
-641,1118
-500,1238
-350,1302
-231,1371
-114,1489
47,1607
263,1697
457,1714
639,1736
871,1790
1126,1817
RX2==============================================
-1064,-277
-1261,-365
-1425,-359
-1515,-341
-1547,-299
-1515,-210
-1479,-130
