DBG:..\SRC\or_mw.c:85:proc_read_fifo(): Read FIFO Size=5128 from address 0x10000
DBG:..\SRC\or_mw.c:578:or_ez_IQ_mode(): Frame Interval=335ms
frameEnd FIFO Pos=5124
Rx channel: 0x1
Chirp number: 10
Chirp points: 128
Bandwidth_MHz: 6800
Chirp time_us: 55
FS_IQ_KHz: 2500.000000
IQ_DATA_START==================================
Chirp_01==================================
RX1==============================================
-1171,-1270
-1174,-1059
-1103,-1004
-1077,-1017
-1122,-1060
-1334,-1107
-1618,-1065
-1932,-813
-2020,-339
-1790,97
-1415,274
-1136,243
-1021,73
-1076,-84
-1211,-166
-1389,-148
-1604,29
-1663,312
-1641,510
-1571,798
-1340,1017
-1138,1051
-1068,1069
-981,1231
-840,1282
-784,1383
-614,1496
-477,1596
-216,1806
246,1872
675,1629
856,1171
676,812
424,732
227,827
251,1045
340,1250
641,1444
1073,1337
1311,1008
1283,642
1153,441
877,362
715,624
963,886
1335,880
1615,679
1759,367
1744,88
1661,-123
1564,-329
1357,-511
1133,-496
1019,-433
977,-278
1123,-255
1188,-289
1344,-319
1417,-519
1358,-742
1158,-864
RX_END==============================================
Chirp_05==================================
RX1==============================================
-88,-142
-132,-47
-123,26
-87,67
-33,90
-15,100
71,86
161,46
221,-25
205,-95
195,-173
139,-217
115,-187
126,-211
69,-219
48,-174
84,-141
94,-157
67,-208
-42,-183
-93,-25
6,123
155,157
312,116
438,-12
436,-146
376,-219
332,-249
289,-270
271,-296
205,-293
207,-229
291,-214
312,-329
220,-374
135,-304
134,-208
194,-170
246,-199
241,-144
345,-59
522,-102
660,-235
671,-428
596,-589
475,-604
450,-571
530,-595
608,-745
512,-937
317,-1012
182,-990
169,-906
176,-908
171,-1005
80,-1077
-59,-1043
-104,-1007
-145,-973
-144,-922
-53,-875
131,-987
115,-1307
-101,-1551
-379,-1658
-656,-1643
-966,-1558
-1174,-1312
-1202,-1068
-1136,-989
-1118,-1026
-1167,-1073
-1337,-1114
-1619,-1073
-1943,-847
-2035,-379
-1816,96
-1430,286
-1125,249
-1014,43
-1069,-102
-1200,-178
-1391,-163
-1625,16
-1678,298
-1674,521
-1562,831
-1309,1016
-1095,1033
-1044,1031
-997,1191
-877,1279
-808,1399
-605,1530
-440,1617
-198,1783
233,1819
661,1627
856,1205
695,845
445,771
274,835
243,1016
318,1199
607,1410
1051,1343
1313,1023
1313,678
1166,466
891,388
738,649
972,891
1345,900
1620,717
1775,370
1750,84
1672,-107
1569,-329
1371,-515
1145,-522
1025,-438
997,-269
1146,-232
1206,-279
1357,-334
1437,-548
1326,-766
1119,-899
RX_END==============================================
Chirp_06==================================
RX1==============================================
-59,-136
-130,-47
-127,30
-98,71
-39,83
-2,97
69,110
149,67
216,-7
220,-79
187,-168
125,-190
120,-176
120,-218
53,-222
45,-177
84,-155
92,-175
62,-214
-37,-191
-82,-35
14,96
177,139
331,89
430,-8
439,-130
389,-216
347,-273
305,-276
259,-290
199,-299
188,-213
305,-204
324,-334
211,-384
134,-338
138,-240
198,-165
254,-193
227,-144
361,-32
537,-86
679,-227
715,-432
599,-601
443,-636
413,-591
511,-581
615,-737
500,-934
319,-1050
165,-1010
140,-916
153,-945
142,-1031
53,-1068
-41,-1029
-68,-1024
-122,-1007
-131,-942
-69,-894
94,-978
117,-1277
-85,-1513
-371,-1624
-657,-1662
-980,-1551
-1185,-1321
-1198,-1105
-1112,-1009
-1111,-1017
-1136,-1044
-1289,-1082
-1580,-1063
-1920,-831
-2045,-372
-1829,89
-1449,281
-1112,241
-994,46
-1085,-98
-1189,-180
-1383,-188
-1642,-29
-1691,295
-1658,542
-1583,842
-1337,1029
-1128,1035
-1065,1029
-1015,1191
-869,1275
-793,1403
-563,1564
-399,1623
-150,1777
244,1806
622,1611
839,1198
675,847
421,768
265,836
265,999
345,1171
587,1363
1006,1331
1311,1059
1317,710
1192,503
920,369
753,607
991,873
1325,866
1617,695
1779,398
1767,106
1707,-123
1608,-356
1376,-532
1114,-524
982,-452
952,-296
1136,-221
1194,-272
1346,-315
1423,-540
1311,-768
1109,-899
RX_END==============================================
Chirp_07==================================
RX1==============================================
-61,-135
-136,-40
-122,33
-73,80
-23,88
-1,98
67,92
154,43
190,-28
197,-93
178,-139
136,-175
130,-188
122,-228
74,-232
57,-178
73,-138
88,-157
63,-209
-43,-185
-96,-53
3,86
150,112
299,77
416,-18
413,-127
396,-207
354,-266
315,-284
281,-289
211,-295
188,-217
295,-187
325,-319
223,-409
156,-358
142,-260
182,-187
216,-206
198,-161
350,-66
559,-90
699,-220
719,-434
603,-607
466,-654
416,-586
493,-549
623,-699
520,-915
350,-1025
182,-1027
138,-935
164,-936
158,-1017
69,-1070
-23,-1014
-64,-1002
-153,-1014
-133,-973
-86,-923
70,-990
77,-1259
-130,-1501
-376,-1615
-660,-1662
-1011,-1586
-1199,-1329
-1207,-1096
-1143,-988
-1120,-985
-1142,-1013
-1271,-1088
-1565,-1096
-1922,-858
-2069,-386
-1867,99
-1449,316
-1126,262
-995,49
-1056,-96
-1194,-199
-1439,-230
-1671,-11
-1681,314
-1645,558
-1534,856
-1269,1017
-1074,1013
-1065,965
-1036,1126
-894,1271
-809,1420
-582,1585
-388,1649
-150,1769
