DBG:..\SRC\or_mw.c:85:proc_read_fifo(): Read FIFO Size=1032 from address 0x10000
DBG:..\SRC\or_mw.c:570:or_ez_IQ_mode(): Frame Interval=6696ms
40 02 01 00 FC B5 00 26 FE 09 01 01 FC FE 00 69 
FD A0 01 9C FD CD FF F4 FD B0 02 3F FE 3A FF 03 
FE 28 02 BC FE 00 FE 0E FE D2 02 C3 FD 29 FD 5E 
FF 4A 02 6D FC 25 FD 65 FF 92 01 D6 FB 63 FD DE 
frameEnd FIFO Pos=1028
Rx channel: 0x6
Chirp number: 1
Chirp points: 128
Bandwidth_MHz: 6800
Chirp time_us: 55
FS_IQ_KHz: 2500.000000
IQ_DATA_START==================================
Chrip_01==================================
RX2==============================================
-843,38
-770,105
-563,-12
-454,-253
-512,-498
-727,-674
-987,-667
-1181,-546
-1237,-406
-1278,-290
-1322,-146
-1301,60
-1093,255
-787,264
-599,83
-578,-159
-736,-309
-875,-358
-1026,-382
-1213,-225
-1287,-4
-1272,157
-1205,297
-1060,433
-838,472
-621,399
-479,166
-534,-38
-672,-161
-866,-206
-1075,-119
-1230,50
-1238,278
-1146,412
-1019,527
-841,622
-616,586
-473,343
-539,124
-758,70
-876,157
-888,179
-1035,170
-1095,271
-1153,382
-1186,575
-1153,839
-972,1122
-549,1181
-215,922
-237,508
-536,374
-719,475
-824,567
-936,732
-970,994
-807,1266
-607,1424
-369,1626
130,1699
581,1427
775,885
522,514
174,530
94,746
196,834
169,883
174,1120
535,1352
995,1269
1368,973
1524,681
1618,299
1531,-99
1337,-361
1070,-417
946,-351
856,-250
1037,-39
1398,-212
1542,-608
1408,-1026
1090,-1121
1052,-968
1304,-1113
1260,-1648
901,-2034
363,-2161
-62,-1913
-139,-1614
-36,-1386
238,-1305
488,-1700
263,-2148
-92,-2289
-303,-2410
-615,-2640
-1243,-2660
-1748,-2155
-1709,-1605
-1377,-1468
-1280,-1730
-1586,-1897
-1925,-1716
-1970,-1371
-1811,-1245
-1679,-1311
-1720,-1625
-2230,-1873
-2891,-1684
-3313,-1004
-3157,-233
-2693,110
-2375,149
-2265,73
-2189,158
-2042,112
-2053,2
-2161,-58
-2354,13
-2561,193
-2674,457
-2687,829
-2550,1202
-2306,1512
-1938,1770
-1389,1912
-745,1674
RX3==============================================
-503,257
-608,412
-592,575
-472,700
-302,707
-182,621
-110,470
-74,343
-106,242
-184,127
-354,110
-508,301
-466,501
-291,602
-120,575
22,464
89,319
76,174
-5,88
-42,51
-98,-63
-271,-116
-474,-64
-619,186
-562,451
-382,628
-38,676
283,446
342,74
145,-227
-221,-314
-509,-173
-621,90
-602,330
-465,487
-248,559
-82,581
59,559
200,471
389,344
486,54
396,-291
105,-555
-348,-595
-701,-333
-834,81
-640,488
-237,781
348,736
755,256
661,-328
289,-628
-27,-583
-80,-529
-113,-652
-350,-862
-818,-830
-1221,-410
-1189,259
-636,731
96,666
473,99
435,-389
241,-857
-290,-1230
-993,-1142
-1345,-669
-1327,-285
-1204,-46
-1141,111
-972,284
-745,294
-634,322
-345,263
-80,-104
-263,-686
-970,-954
-1712,-596
-1867,208
-1378,739
-941,745
-838,577
-859,566
-744,745
-480,791
-229,596
-212,205
-512,-71
-922,-79
-1367,256
-1366,983
-809,1412
-246,1434
109,1342
573,1176
868,549
573,-87
-46,-298
-497,-72
-608,289
-519,642
-176,866
164,829
471,810
851,581
960,97
895,-424
528,-813
11,-901
-315,-728
-386,-641
-546,-651
-743,-491
-845,-214
-702,27
-454,80
-188,-88
-104,-347
-158,-689
-528,-1030
-1143,-1062
-1674,-658
-1765,-76
-1550,235
-1432,364
-1365,616
-1086,876
-691,790
IQ_DATA_END=============================================
