DBG:..\SRC\or_mw.c:85:proc_read_fifo(): Read FIFO Size=2056 from address 0x10000
DBG:..\SRC\or_mw.c:570:or_ez_IQ_mode(): Frame Interval=6815ms
40 01 02 00 00 46 00 27 FD 44 FF B5 FE 70 01 BB 
01 BA FF 62 00 72 00 80 FC EC FF 78 FE 88 02 19 
01 DF FF 81 00 A0 00 81 FC B8 FF 6D FE BA 02 61 
01 F2 FF 84 00 BA 00 5B FC C6 FF 63 FE DC 02 73 
frameEnd FIFO Pos=2052
Rx channel: 0xF
Chirp number: 1
Chirp points: 128
Bandwidth_MHz: 6800
Chirp time_us: 55
FS_IQ_KHz: 2500.000000
IQ_DATA_START==================================
Chrip_01==================================
RX1==============================================
1100,245
1168,87
1210,-95
1215,-274
1185,-445
1108,-548
1014,-685
895,-802
728,-868
556,-890
390,-853
230,-788
76,-681
-54,-511
-137,-312
-124,-97
-55,111
69,261
190,370
352,453
548,517
711,526
884,480
1041,398
1190,295
1334,195
1467,31
1597,-213
1645,-514
1595,-879
1450,-1219
1183,-1485
848,-1659
465,-1752
87,-1723
-274,-1561
-544,-1314
-725,-966
-777,-609
-713,-354
-634,-177
-578,32
-521,231
-391,400
-270,553
-169,702
4,848
258,1045
604,1218
1053,1200
1528,973
1867,573
2048,78
2102,-446
2015,-978
1749,-1479
1355,-1944
827,-2213
247,-2245
-266,-2059
-622,-1733
-865,-1398
-990,-1076
-1062,-775
-1076,-441
-998,-158
-890,36
-817,188
-776,345
-702,596
-512,869
-217,1078
137,1155
470,1142
752,1037
1023,892
1280,692
1524,349
1631,-94
1592,-560
1420,-992
1126,-1367
741,-1650
236,-1794
-318,-1806
-867,-1570
-1258,-1089
-1422,-533
-1383,-24
-1211,456
-953,798
-674,1028
-387,1202
-75,1282
200,1311
454,1237
659,1156
850,1120
1094,1060
1349,921
IQ_DATA_END=============================================
