DBG:..\SRC\or_mw.c:85:proc_read_fifo(): Read FIFO Size=2056 from address 0x10000
DBG:..\SRC\or_mw.c:570:or_ez_IQ_mode(): Frame Interval=6806ms
40 01 02 00 FF 69 FF A1 FC D9 FF 45 FE 23 01 2D 
01 34 FF 23 FF 44 00 20 FC 75 FF 14 FD E5 01 8E 
01 0F FF 66 FF 4D 00 64 FC 69 FE F6 FE 11 01 FD 
01 39 FF 71 FF 89 00 5B FC 5F FE C6 FE 46 02 16 
frameEnd FIFO Pos=2052
Rx channel: 0xF
Chirp number: 1
Chirp points: 128
Bandwidth_MHz: 6800
Chirp time_us: 55
FS_IQ_KHz: 2500.000000
IQ_DATA_START==================================
Chrip_01==================================
RX1==============================================
367,-558
263,-485
239,-360
306,-269
405,-307
405,-433
274,-491
151,-447
73,-310
137,-144
307,-75
403,-169
375,-284
256,-330
127,-236
86,-84
196,89
412,139
564,-33
487,-216
338,-227
241,-115
250,45
430,152
644,51
683,-192
594,-377
441,-371
348,-299
370,-171
527,-111
689,-250
659,-495
446,-644
278,-617
147,-490
171,-325
326,-292
419,-413
348,-606
135,-669
-59,-573
-126,-368
-60,-162
121,-104
239,-250
161,-414
-27,-430
-159,-295
-167,-69
-2,112
224,82
280,-96
168,-231
-23,-228
-112,-57
-18,126
161,200
344,94
362,-95
184,-177
70,-83
80,69
196,201
360,206
480,91
457,-51
312,-138
179,-54
195,87
295,182
440,176
530,30
459,-133
IQ_DATA_END=============================================
